收藏,#genre#
  CCTV2,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
  CCTV3,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
  CCTV6,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
  CCTV7,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
  CCTV7,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/index.m3u8
  CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
  CCTV10,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
  CCTV14,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
  CCTV15,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
  CCTV1,http://110.72.74.97:808/hls/54/index.m3u8
  CCTV3,http://110.72.74.97:808/hls/37/index.m3u8
  CCTV5,http://110.72.74.97:808/hls/38/index.m3u8
  CCTV6,http://110.72.74.97:808/hls/39/index.m3u8
  CCTV8,http://110.72.74.97:808/hls/40/index.m3u8
  CCTV9,http://110.72.74.97:808/hls/119/index.m3u8
  CCTV7,http://110.72.74.97:808/hls/5/index.m3u8
  CCTV5,http://110.72.74.97:808/hls/14/index.m3u8
  CCTV5,http://60.163.158.254:9901/tsfile/live/0005_1.m3u8
  CCTV6,http://60.163.158.254:9901/tsfile/live/0006_1.m3u8
  CCTV7,http://60.163.158.254:9901/tsfile/live/0007_1.m3u8
  CCTV9,http://60.163.158.254:9901/tsfile/live/0009_1.m3u8
  CCTV10,http://60.163.158.254:9901/tsfile/live/0010_1.m3u8
  CCTV3,http://125.82.168.238:8888/rtp/235.254.198.53:1488
  CCTV1,http://58.210.60.226:9901/tsfile/live/0001_1.m3u8
  CCTV2,http://58.210.60.226:9901/tsfile/live/0002_1.m3u8
  CCTV3,http://58.210.60.226:9901/tsfile/live/0003_1.m3u8
  CCTV4,http://58.210.60.226:9901/tsfile/live/0004_1.m3u8
  CCTV5,http://58.210.60.226:9901/tsfile/live/0005_1.m3u8
  CCTV6,http://58.210.60.226:9901/tsfile/live/0006_1.m3u8
  CCTV7,http://58.210.60.226:9901/tsfile/live/0007_1.m3u8
  CCTV8,http://58.210.60.226:9901/tsfile/live/0008_1.m3u8
  CCTV9,http://58.210.60.226:9901/tsfile/live/0009_1.m3u8
  CCTV10,http://58.210.60.226:9901/tsfile/live/0010_1.m3u8
  CCTV12,http://58.210.60.226:9901/tsfile/live/0012_1.m3u8
  CCTV14,http://58.210.60.226:9901/tsfile/live/0014_1.m3u8
  CCTV1,http://110.72.76.65:808/hls/54/index.m3u8
  CCTV3,http://110.72.76.65:808/hls/37/index.m3u8
  CCTV5,http://110.72.76.65:808/hls/38/index.m3u8
  CCTV6,http://110.72.76.65:808/hls/39/index.m3u8
  CCTV8,http://110.72.76.65:808/hls/40/index.m3u8
  CCTV9,http://110.72.76.65:808/hls/119/index.m3u8
  CCTV7,http://110.72.76.65:808/hls/5/index.m3u8
  CCTV5,http://110.72.76.65:808/hls/14/index.m3u8
  CCTV13,http://121.23.184.29:808/hls/13/index.m3u8
  CCTV5,http://121.23.184.29:808/hls/16/index.m3u8
  CCTV1,http://115.231.200.110:9901/tsfile/live/0001_1.m3u8
  CCTV2,http://115.231.200.110:9901/tsfile/live/0002_1.m3u8
  CCTV3,http://115.231.200.110:9901/tsfile/live/0003_1.m3u8
  CCTV5,http://115.231.200.110:9901/tsfile/live/0005_1.m3u8
  CCTV6,http://115.231.200.110:9901/tsfile/live/0006_1.m3u8
  CCTV8,http://115.231.200.110:9901/tsfile/live/0008_1.m3u8
  CCTV9,http://115.231.200.110:9901/tsfile/live/0009_1.m3u8
  CCTV10,http://115.231.200.110:9901/tsfile/live/0010_1.m3u8
  CCTV12,http://115.231.200.110:9901/tsfile/live/0012_1.m3u8
  CCTV13,http://115.231.200.110:9901/tsfile/live/0013_1.m3u8
  CCTV14,http://115.231.200.110:9901/tsfile/live/0014_1.m3u8
  CCTV1,http://219.144.185.82:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226239/index.m3u8
  CCTV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225762/index.m3u8
  CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225781/index.m3u8
  CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225778/index.m3u8
  CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225758/index.m3u8
  CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225776/index.m3u8
  CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225775/index.m3u8
  CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225784/index.m3u8
  CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226208/index.m3u8
  CCTV13,http://39.153.247.27:808/hls/13/index.m3u8
  CCTV2,http://220.180.229.250:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://220.180.229.250:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV4,http://27.185.1.27:8092/hls/4/index.m3u8
  CCTV11,http://27.185.1.27:8092/hls/11/index.m3u8
  CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226514/index.m3u8
  CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
  CCTV4,http://115.231.200.110:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://115.231.200.110:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://115.231.200.110:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://115.231.200.110:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV1,https://ldncctvwbndhwy.cntv.myhwcdn.cn/ldncctvwbnd/ldcctv1_2/index.m3u8
  CCTV1,https://a.xttv.top/xttv/27f43e697655f4d44c62d7f4d32fcctv.m3u8?aliyun_uuid=b3b8e538-3470-4fa0-b6ed-2b138e5f5fef&auth_key=2145888000-0-0-fda7ddb73d3cb5ac5bddf4eeba9b665e
  CCTV4,http://1.195.111.251:11190/tsfile/live/0004_1.m3u8
  CCTV7,http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225778/1.m3u8
  CCTV7,http://110.7.128.198:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://110.7.128.177:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://110.7.128.194:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://110.7.128.185:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://110.7.128.210:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://110.7.128.195:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://110.7.128.180:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://110.7.128.212:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.168:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.204:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.163:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.162:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.194:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.200:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.167:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.171:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.177:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.195:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.207:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.210:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.128.185:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.173:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.184:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.163:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.164:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.210:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.180:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.178:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.200:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.88:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.17:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225776/index.m3u8?576
  CCTV12,http://110.7.128.212:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.210:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.200:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.168:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.178:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.180:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.88:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.17:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.161:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://hls.hsrtv.cn/live/hsyouxian.m3u8
  CCTV13,http://110.7.128.17:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://110.7.128.184:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://110.7.128.200:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://110.7.128.161:8096/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225774/index.m3u8?576
  CCTV14,http://110.7.128.17:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.164:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.168:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.94:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.176:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.198:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.204:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.213:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.174:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.194:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://110.7.128.188:8096/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.184:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.204:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.213:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.174:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.173:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.17:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.171:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.210:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://1.30.18.218:20080/hls/13/index.m3u8
  CCTV1,http://120.7.86.47:808/hls/1/index.m3u8
  CCTV5,http://120.7.86.47:808/hls/5/index.m3u8
  CCTV6,http://120.7.86.47:808/hls/6/index.m3u8
  CCTV7,http://120.7.86.47:808/hls/7/index.m3u8
  CCTV8,http://120.7.86.47:808/hls/8/index.m3u8
  CCTV9,http://120.7.86.47:808/hls/9/index.m3u8
  CCTV11,http://120.7.86.47:808/hls/11/index.m3u8
  CCTV14,http://120.7.86.47:808/hls/14/index.m3u8
  CCTV13,http://113.57.21.233:8666/tsfile/live/0013_1.m3u8
  CCTV15,http://113.57.21.233:8666/tsfile/live/0015_1.m3u8
  CCTV11,http://124.165.251.82:9999/tsfile/live/0011_1.m3u8
  CCTV13,http://124.165.251.82:9999/tsfile/live/0013_1.m3u8
  CCTV15,http://124.165.251.82:9999/tsfile/live/0015_1.m3u8
  CCTV3,http://60.212.2.122:8154/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV5,http://60.212.2.122:8154/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV6,http://60.212.2.122:8154/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV1,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://110.7.128.17:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV2,http://110.7.128.168:8096/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.188:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://110.7.128.198:8096/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://110.7.128.198:8096/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://110.7.128.198:8096/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV1,http://124.129.235.34:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV2,http://124.129.235.34:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV3,http://124.129.235.34:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV4,http://124.129.235.34:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV5,http://124.129.235.34:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://124.129.235.34:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV8,http://124.129.235.34:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV9,http://124.129.235.34:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://124.129.235.34:9901/tsfile/live/0007_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://124.129.235.34:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://124.129.235.34:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV14,http://124.129.235.34:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://124.129.235.34:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://121.18.43.254:10000/hls/11/index.m3u8
  CCTV15,http://121.18.43.254:10000/hls/15/index.m3u8
  CCTV1,http://123.235.8.37:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV4,http://123.235.8.37:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV5,http://123.235.8.37:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV7,http://123.235.8.37:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV8,http://123.235.8.37:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV9,http://123.235.8.37:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://123.235.8.37:9901/tsfile/live/0007_2.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://123.235.8.37:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://123.235.8.37:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225783/1.m3u8
  CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
  CCTV2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225762/1.m3u8
  CCTV4,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225781/1.m3u8
  CCTV9,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225758/1.m3u8
  CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225777/1.m3u8
  CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225776/1.m3u8
  CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225775/1.m3u8
  CCTV13,http://lives.jnnews.tv/video/s10001-CCTV/index.m3u8
  CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225774/1.m3u8
  CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225784/1.m3u8
  CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226208/1.m3u8
  CCTV5,http://222.173.134.150:8888/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV10,http://110.7.129.199:8096/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://113.26.202.86:1099/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV15,http://113.26.202.86:1099/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=03
  CCTV2,http://39.153.247.27:808/hls/2/index.m3u8
  CCTV4,http://39.153.247.27:808/hls/4/index.m3u8
  CCTV10,http://39.153.247.27:808/hls/10/index.m3u8
  CCTV11,http://39.153.247.27:808/hls/11/index.m3u8
  CCTV12,http://39.153.247.27:808/hls/12/index.m3u8
  CCTV14,http://39.153.247.27:808/hls/14/index.m3u8
  CCTV15,http://39.153.247.27:808/hls/15/index.m3u8
  CCTV5,http://219.144.185.82:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225783/index.m3u8
  CCTV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226246/index.m3u8
  CCTV7,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226248/index.m3u8
  CCTV10,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225777/index.m3u8
  CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225774/index.m3u8
  CCTV2,http://zteres.sn.chinamobile.com:6060/000000001000/5000000005000031113/1.m3u8?channel-id=bestzb&Contentid=5000000005000031113&livemode=1&stbId=3
  CCTV4,https://cd-live-stream.news.CCTVplus.com/live/smil:CHANNEL1.smil/playlist.m3u8
  CCTV14,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000001019/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
  CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
  CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
  CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
  CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
  CCTV1,http://116.208.54.120:88/hls/1/index.m3u8
  CCTV2,http://116.208.54.120:88/hls/2/index.m3u8
  CCTV3,http://116.208.54.120:88/hls/3/index.m3u8
  CCTV4,http://116.208.54.120:88/hls/5/index.m3u8
  CCTV5,http://116.208.54.120:88/hls/6/index.m3u8
  CCTV6,http://116.208.54.120:88/hls/7/index.m3u8
  CCTV8,http://116.208.54.120:88/hls/8/index.m3u8
  CCTV9,http://116.208.54.120:88/hls/9/index.m3u8
  CCTV10,http://116.208.54.120:88/hls/10/index.m3u8
  CCTV12,http://116.208.54.120:88/hls/13/index.m3u8
  CCTV14,http://116.208.54.120:88/hls/14/index.m3u8
  CCTV1,http://110.19.99.200:808/hls/101/index.m3u8
  CCTV3,http://110.19.99.200:808/hls/103/index.m3u8
  CCTV4,http://110.19.99.200:808/hls/104/index.m3u8
  CCTV5,http://110.19.99.200:808/hls/105/index.m3u8
  CCTV1,http://1.30.18.218:20080/hls/1/index.m3u8
  CCTV1,http://1278.hsmedia.top:8080/newlive/live/hls/1/live.m3u8
  CCTV2,http://1278.hsmedia.top:8080/newlive/live/hls/2/live.m3u8
  CCTV2,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8
  CCTV4,http://220.163.178.144:8888/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
  CCTV5+,http://1304.hsmedia.top:8080/newlive/live/hls/6/live.m3u8
  CCTV6,http://220.163.178.144:8888/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV7,http://1278.hsmedia.top:8080/newlive/live/hls/7/live.m3u8
  CCTV7,http://220.163.178.144:8888/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV8,http://220.163.178.144:8888/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV9,http://1278.hsmedia.top:8080/newlive/live/hls/9/live.m3u8
  CCTV9,http://1304.hsmedia.top:8080/newlive/live/hls/10/live.m3u8
  CCTV9,http://220.163.178.144:8888/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV10,http://1278.hsmedia.top:8080/newlive/live/hls/10/live.m3u8
  CCTV10,http://220.163.178.144:8888/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV11,http://1.30.18.218:20080/hls/11/index.m3u8
  CCTV11,http://113.57.150.190:9000/tsfile/live/0011_1.m3u8
  CCTV12,http://1.30.18.218:20080/hls/12/index.m3u8
  CCTV12,http://220.163.178.144:8888/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV14,http://220.163.178.144:8888/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
  CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
  CCTV5,http://113.26.202.86:1099/tsfile/live/0005_1.m3u8
  CCTV5+,http://113.26.202.86:1099/tsfile/live/0016_1.m3u8
  CCTV6,http://113.26.202.86:1099/tsfile/live/0006_1.m3u8
  CCTV7,http://113.26.202.86:1099/tsfile/live/0007_1.m3u8
  CCTV8,http://113.26.202.86:1099/tsfile/live/0008_1.m3u8
  CCTV9,http://113.26.202.86:1099/tsfile/live/0009_1.m3u8
  CCTV12,http://113.26.202.86:1099/tsfile/live/0012_1.m3u8
  CCTV13,http://113.26.202.86:1099/tsfile/live/0013_1.m3u8
  CCTV14,http://113.26.202.86:1099/tsfile/live/0014_1.m3u8
  CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/index.m3u8
  CCTV6,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
  CCTV7,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
  CCTV8,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
  CCTV16,http://39.134.24.161/39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
  CCTV3,http://112.6.117.141:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV4,http://220.180.109.207:9902/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV5,http://112.6.117.141:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV6,http://112.6.117.141:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV8,http://112.6.117.141:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV8,http://112.6.117.141:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV11,http://222.92.7.170:3333/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV12,http://112.6.117.141:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV13,http://112.6.117.141:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://222.92.7.170:3333/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV15,http://112.6.117.141:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV2,http://110.7.128.176:8096/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV2,http://110.7.128.207:8096/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV2,http://110.7.128.180:8096/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
  CCTV2,http://110.7.128.212:8096/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
